1422	correct	There is a complete circuit connecting the bulb to the D-cell battery.	It will because as long as there is a connection and it goes from the negative to the positive.
405	incorrect	If a part of the plant contains seeds, that part is the fruit.	It case a stem I do not know.
3783	incorrect	Bubbling means a gas has formed. Gas is a new material. A new material indicates a reaction.	Because it bubbled and if it bubbles then it is a reaction.
4595	incorrect	Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.	Same water but more scoops.
3668	correct	As time increases, the number of tree rings also increases.	As time goes on the number of tree rings grows higher.
1250	incorrect	20 centimeters size is between 10 and 30 centimeters, so the temperature change must be less than the 30 centimeters container, but more than the 10 centimeters container. 6 degrees Celsius is halfway between.	It will have the same materials like the other containers.
4403	incorrect	Fruitsnap contains little or no vitamin C so Fruitsnap does not change the color of the indophenol.	Because it is too bright.
3444	contradictory	The black areas in the 2 collectors (and the collectors themselves) are the same size. The amount of heat absorbed will be the same so the temperature change will also be the same.	Because the temperature would just go higher.
2443	correct	The circuit is not complete. The electrical pathway is broken.	I chose no because there has to be another wire connecting the 2 or you can use a switch.
1620	incorrect	The water splashed because the fork was vibrating. Vibrations make sounds.	By hitting the fork and putting it in the water.
3159	correct	During a flood there is more water in the creek and the water flows faster.	The difference between a flooded creek and a normal creek is water level and water pressure.
384	correct	The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).	The calcite crystals had tall needle patterns and the salt crystals were squares with Xs in them.
2578	incorrect	The circuit is parallel, so each bulb has its own pathway to the D-cell battery, so the bulbs that do not burn out continue to shine.	Because electricity still goes through the wires to the others.
985	correct	The brass ring would not stick to the nail because the ring is not iron. The nail is a temporary magnet, but brass cannot become a temporary magnet and thus does not stick to magnets.	It will repel because brass is not iron.
2704	correct	So that people notice the sound.	So people would know to get out of the way.
2252	incorrect	Different girls are throwing the balls. The girls use different launch techniques. Each girl uses a different type of ball.	How they all threw balls. They all should do the same position.
4807	correct	The more blocks the truck carries, the less distance the truck travels in 10 seconds.	The relationship is that the more blocks that you put in the truck the less distance it will cover.
2699	correct	So that people notice the sound.	So when people in cars are driving it tells them to get out of the way.
2615	incorrect	The launch position (line on the playground) is the variable that is controlled.	How far the ball goes behind the line.
636	correct	When the string was tighter, the pitch was higher.	The pitch is higher.
2178	incorrect	The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.	Because positive is facing it.
4636	incorrect	C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.	C. Because there are 3 heat sinks on C which will keep the pan warm in the night.
247	correct	A. The water in Julie's heater got hotter faster (or had a greater temperature change in 20 minutes). The collector in heater A has the greater surface area so the water in A would get hotter faster than the water in B.	A. It is box A because the box has more black than the other box and it absorbs the sun is heat.
774	incorrect	X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.	X, it is heavier.
4852	incorrect	When a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.	It picked it up because the paperclips was a magnet.
871	incorrect	When 2 variables are changed, it is impossible to determine which variable is causing what effect.	Because it is only 2 colors.
671	correct	Solar water heaters with blue collectors heat up faster than solar water heaters with red collectors.	Using blue collectors heat up quicker than red collectors.
547	correct	Use a standard unit of measurement such as centimeters or meters.	They could use a standard measurement.
4923	incorrect	She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.	Because it shows more directions and ways and it shows more places and more rivers.
2813	incorrect	A heat sink is any material that absorbs (a lot of) heat.	When the temperature drops.
1759	incorrect	The harder mineral will leave a scratch on the less hard mineral. If the black mineral is harder, the brown mineral will have a scratch.	The other one that did not break is the hardest.
3263	incorrect	Sammy's. Different materials would make very different sounds. Different size wood would make very similar sounds.	Sammy - Because Nathaniel is not the same sizes and Sammy's will.
4543	incorrect	The clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.	The clay is deposited there because it is lighter so it travels farther and spreads out more.
1155	correct	Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.	Yes, because it has a little bit of metal in it.
3468	correct	The black areas in the 2 collectors (and the collectors themselves) are the same size. The amount of heat absorbed will be the same so the temperature change will also be the same.	Because if you put something in at the same time it will get the same results as the other one.
2415	correct	Susan should compare the amount of gas in each bag. The bag with the most gas contains the food with the most sugar.	By the volume tube how much carbon dioxide. The more carbon dioxide the more sugar.
1773	correct	The harder mineral will leave a scratch on the less hard mineral. If the black mineral is harder, the brown mineral will have a scratch.	The mineral with no scratch is the hardest because the other one could not scratch it.
3804	contradictory	Shadows change during the day because the Earth is turning. The Sun stays in one place.	The shadow change bigger and smaller because the sun is moving around the earth.
235	correct	A. The water in Julie's heater got hotter faster (or had a greater temperature change in 20 minutes). The collector in heater A has the greater surface area so the water in A would get hotter faster than the water in B.	A. Because her box got the highest temperature. And it had more room to heat it up.
166	contradictory	No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.	Yes, my evidence is that Diva's father said that they were pure sugar.
2527	correct	Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.	Topaz is harder than minerals X, Y, and Z because Topaz cannot be scratched by a fingernail, penny or a paperclip. So it is harder.
3734	incorrect	The circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.	It will not light because when the electricity cannot flow through the wires.
2805	contradictory	A heat sink is any material that absorbs (a lot of) heat.	A heat sink is water that heats up more slowly and cools down more slowly than earth dry materials.
995	correct	The brass ring would not stick to the nail because the ring is not iron. The nail is a temporary magnet, but brass cannot become a temporary magnet and thus does not stick to magnets.	If Anne touched the nail to brass ring it would fall it would fall because it is not made of iron.
3417	incorrect	An experiment is controlled if only one variable is changed at a time.	A controlled experiment is when you control it and it is an experiment of yours.
4881	incorrect	Both finger patterns are loops.	They have lines.
1563	correct	If the string is shorter, the pitch will be higher. If the string is longer, the pitch will be lower.	The small side would have a high pitch Because it vibrates faster.
1564	correct	If the string is shorter, the pitch will be higher. If the string is longer, the pitch will be lower.	Well when you pluck the small string it is a louder pitch Because the smaller string is higher the pitch the Bigger the string the lower the pitch.
4887	correct	Both finger patterns are loops.	They are both are loops.
3369	correct	The embryo contains the tiny leaves and root of the plant.	Baby plant.
2640	correct	The mixtures are all clear.	Because a solution is clear.
4915	incorrect	She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.	It has more details and they show other paths beside just her's.
2090	correct	There is a complete circuit connecting the motor to the D-cell battery.	This will happen because the switch is turning that way making a complete circuit.
689	correct	Use a standard unit of mass like grams.	They should use a standard measurement to weigh the apple.
3883	incorrect	The loops begin at opposite sides of the print.	Loop are facing different direction.
4584	contradictory	Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.	I picked C because cup 2 has more solute than cup one.
2859	correct	Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.	Because he should put the acid on the rock and see if it fizzes that means it is calcite.
1450	incorrect	Rub the minerals together and see which one scratches the other.	Rub them together.
3367	correct	The embryo contains the tiny leaves and root of the plant.	Baby plant.
2255	correct	Different girls are throwing the balls. The girls use different launch techniques. Each girl uses a different type of ball.	Rachael had a running start and Ling took 2 steps Diana stood at the line.
4202	correct	Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.	By it fizzing and it might take the rock apart.
2894	incorrect	A bigger hole puts more water in the stream. Increased flow moves more earth materials, increasing erosion. A steeper slope makes the water flow faster. Faster flow moves more earth materials, increasing erosion.	My house because more erosion because it is a greater mass.
706	incorrect	Use a standard unit of mass like grams.	Use the same marbles.
216	incorrect	A. The water in Julie's heater got hotter faster (or had a greater temperature change in 20 minutes). The collector in heater A has the greater surface area so the water in A would get hotter faster than the water in B.	A. The results help me find this out.
4734	correct	When the string is tighter, the pitch will be higher.	High pitch.
4036	incorrect	As time increases, the speed of light stays the same (remains constant).	This stays the same.
4463	incorrect	Measure out equal masses of walnuts and peanuts. Smash the samples uniformly in the same size area on brown paper. Wait the same time for each sample.	The procedure Anna can use is she can get a grit chart to count the squares to see how much fat it has. Then see if they both compare to each other.
1239	correct	Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.	The 2 wires from the switch board and the D-cell. You take the wires and put them up to something and if the motor run it conducts electricity.
4043	correct	The crystals were square with Xs on the surface.	They were square like salt.
1668	correct	If the motor runs, the object is a conductor.	It will run.
4432	incorrect	Measure out equal masses of walnuts and peanuts. Smash the samples uniformly in the same size area on brown paper. Wait the same time for each sample.	Anna can do weigh it but she will need walnuts and peanuts. And after she weighs them wait for 2 days and the check back and will know how much more fat is in them.
3462	correct	The black areas in the 2 collectors (and the collectors themselves) are the same size. The amount of heat absorbed will be the same so the temperature change will also be the same.	I think the same because both the heaters are the same.
4959	contradictory	When the string is longer, the pitch will be lower.	It got high.
997	correct	The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.	One is heavier than another see it settles in how many layers there is ingredients.
210	incorrect	A reaction was indicated by the bubbles of gas (a new material) being produced.	Because it was gone.
801	correct	No, string is an insulator, so the pathway would not be completed.	You cannot because it is an insulator.
229	incorrect	A. The water in Julie's heater got hotter faster (or had a greater temperature change in 20 minutes). The collector in heater A has the greater surface area so the water in A would get hotter faster than the water in B.	A. Water can heat up faster in a wide tank because the water is not deep. Julie has the hottest degree Celsius.
3579	contradictory	The rubber band vibrates.	It vibrates off the other side.
1440	incorrect	Rub the minerals together and see which one scratches the other.	From scratching with another minerals.
844	correct	A solution is a mixture formed when a solid dissolves in a liquid.	In a solution one material dissolves into the liquid.
161	correct	No, Fruity cream cookies are not pure sugar. The cookies did not produce as much gas as was produced by the pure sugar.	No, Fruity Cream is not pure sugar the chart says that the cookies are at 150 milliliters and pure sugar is 200 milliliters.
4082	incorrect	The dissolved salt particles are small enough to go through the holes in the filter paper, but the sand particles are too large.	The salt went through the filter because it dissolved and the sand did not.
3759	incorrect	Bubbling means a gas has formed. Gas is a new material. A new material indicates a reaction.	Because it bubbled.
1700	incorrect	Jim would see a clear solution. 3 spoons of solid dissolves, so 2 spoons will dissolve.	I think that the mixture would be clear with nothing on the bottom, because both mixture one and 3 say that if mixture 3 is not saturated and has more material than 2, 2 would not be saturated either.
3400	incorrect	An experiment is controlled if only one variable is changed at a time.	The longer the string the shorter the swings.
918	correct	When the string was shorter, the pitch was higher.	And the shorter the string also the higher pitch it makes.
4732	correct	When the string is tighter, the pitch will be higher.	It would be a higher pitch.
4512	contradictory	A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.	A. I knew dry soil was B because it lets in heat fast and lets it go fast, so dry soil is not a good heat sink.
2203	incorrect	All variables except the girl need to be held constant (controlled). The girls all need to throw the same ball and use the same launch technique.	They need to use the same kind of balls and they need the same procedure of throwing.
2145	incorrect	A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.]	The white solid indicates that a precipitate has occurred.
2554	incorrect	The circuit is parallel, so each bulb has its own pathway to the D-cell battery, so the bulbs that do not burn out continue to shine.	Because there is only one D-Cell so 3 bulbs will definitely not work worse.
338	correct	Greta and Andre have different sized hands.	They have bigger or smaller sized hands.
2172	incorrect	The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.	They will not run because the electricity gets stopped when it goes through the D-cells.
1797	incorrect	When less than 3 scoops of fertilizer are used, the more fertilizer used, the greater the mass of beans harvested. When more than 3 scoops of fertilizer are used, the more fertilizer used, the less the mass of beans harvested.	As the scoops increase the mass increases until it gets too much fertilizer.
1191	correct	Bill must have been using degrees Celsius if 28 is a warm temperature.	He is using degrees Celsius.
2436	correct	Susan should compare the amount of gas in each bag. The bag with the most gas contains the food with the most sugar.	The more carbon dioxide the more sugar.
3454	incorrect	The black areas in the 2 collectors (and the collectors themselves) are the same size. The amount of heat absorbed will be the same so the temperature change will also be the same.	They both have the same amount of surface area in the container and are filled with the same amount of water.
418	incorrect	If a part of the plant contains seeds, that part is the fruit.	The flowers.
4557	incorrect	The clay particles are lighter or smaller and are therefore carried farther by the water, so the clay particles end up the greatest distance away from the mouth of the river.	It is deposited because the water, river is taking it away with it.
1964	correct	If the middle bulb burns out the other 2 bulbs will stay lit.	The other bulbs will still light.
3717	correct	The circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.	There is not 2 wires for each little clip. There needs to be one coming from one clip and another coming from the other clip.
2079	correct	The concentrations are the same because both mixtures are saturated.	They both have material on the bottom.
1746	correct	The bulb will light.	The light and motor goes on.
2435	correct	Susan should compare the amount of gas in each bag. The bag with the most gas contains the food with the most sugar.	She would know by the volume tube.
4031	correct	As time increases, the speed of light stays the same (remains constant).	As time goes on the speed of light is staying the same.
2087	correct	There is a complete circuit connecting the motor to the D-cell battery.	It is a complete circuit and the bulb is not connected to that circuit, and the motor is.
322	correct	Greta and Andre have different sized hands.	Because hands can be different sizes.
4161	incorrect	The water was evaporated, leaving the salt.	We poured the salt into a Petri dish and poured the water out.
1413	incorrect	There is a complete circuit connecting the bulb to the D-cell battery.	If she move the battery back it will light up.
4482	incorrect	The root grows first so the root can take up water for the plant.	Because that is a part of the plant.
4407	correct	Fruitsnap contains little or no vitamin C so Fruitsnap does not change the color of the indophenol.	It did not change because the Fruitsnap did not have any vitamin C.
3298	incorrect	Sammy's. Different materials would make very different sounds. Different size wood would make very similar sounds.	Sammy - Sammy's is easier because Sammy's idea has metal, plastic, and wood so it would be easier to discriminate the properties of the objects.
3678	correct	As time increases, the number of tree rings also increases.	The time is increasing the tree rings are increasing.
1245	incorrect	Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.	She can put the wire to the other half of the D-cell and the switch and make it work.
3346	incorrect	There is 30 grams (20 grams plus 10 grams) in the right cup. The balance is tipped down on the ball side which means the ball weighs more than 30 grams. 40 grams is the only weight heavier than 30 grams.	Because the mass pieces gives you the answer.
1371	incorrect	You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.	Another disadvantage would be you have to pull more rope to get it where you want it to go.
3988	correct	The cotyledon provides food for the plant until the plant can make food for itself.	The cotyledon gives food to the plant until it grows roots.
3385	incorrect	The embryo contains the tiny leaves and root of the plant.	Helps root, leaves, and stem.
2406	incorrect	Susan should compare the amount of gas in each bag. The bag with the most gas contains the food with the most sugar.	Putting the bag of yeast, warm whatever the food sample you are tasting.
298	contradictory	The boat with 0 marbles is the standard in this experiment.	5 marbles amount it sank 3.
3745	incorrect	The circuit does not include both contact points on the bulb holder, so the electricity can not go through the bulb.	No because both wires are on both place.
3185	contradictory	Yes. If both solutions are saturated (and at the same temperature), the solutions will both have the same concentration. Once a solution is saturated, the solution cannot get any more concentrated.	No because one has more water.
2299	contradictory	No. Only one circuit can be complete at a time.	Yes because there is enough power for it to work but it will be bright and it is a parallel circuit.
678	incorrect	Use a standard unit of mass like grams.	They should use the same marbles.
1063	correct	The marbles used by the 2 groups were probably different masses.	Marbles can weigh different. Different mass.
1727	correct	The bulb will light.	The bulb will light.
2116	contradictory	There is a complete circuit connecting the motor to the D-cell battery.	Because you turned it off.
2907	incorrect	The mirror would complete the image of the object and make the object appear whole.	You will see the line of symmetry.
3638	correct	The rubber band vibrates.	Because it is making vibration.
4342	correct	2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.	2. Trace the structures onto the overlay grid. 4. Look at the smaller grid and draw the structures in the notebook.
3229	incorrect	Sammy's. Different materials would make very different sounds. Different size wood would make very similar sounds.	Sammy - Because if they are the same material you would have to figure what size it was and which one it was, you would be able to tell easier if it was plastic, metal, or wood.
2513	incorrect	That circuit is the only circuit that uses all of the correct contact points.	Because one side of the wire is touching the negative side of the D-cell.
1516	correct	The motor will run.	The motor will work.
2601	correct	The launch position (line on the playground) is the variable that is controlled.	Where they threw their ball from.
2672	incorrect	You can see how much time is taken for the earth materials to move.	You get from a stream table log is a log that tells main events in a certain time and not from a stream table map.
4453	incorrect	Measure out equal masses of walnuts and peanuts. Smash the samples uniformly in the same size area on brown paper. Wait the same time for each sample.	Walnuts and peanuts are kind the same because walnuts have more centimeters squared than peanuts.
4677	incorrect	Overly Orange takes fewer drops to change the color of indophenol so Overly Orange has a higher concentration of vitamin C.	Overly Orange has 120 percent of vitamin C and Luscious Lemon has 50 percent.
3038	incorrect	The cotyledon provides food for the plant to begin growing.	The cotyledon is its food holder.
4126	incorrect	Water will always flow downhill (mountain to valley).	Because the earth's gravitational pull.
811	correct	No, string is an insulator, so the pathway would not be completed.	No, because the electricity cannot flow through the yarn.
2915	incorrect	The mirror would complete the image of the object and make the object appear whole.	Something on the flat object.
3769	incorrect	Bubbling means a gas has formed. Gas is a new material. A new material indicates a reaction.	When he put the solid in the liquid it start to bubbles.
4692	contradictory	The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.	I picked cup B because I thought it would have more spoons of solute than cup A.
1893	incorrect	A car is made of a lot of iron or steel.	When a car stops it will go to the next light.
1403	correct	There is a complete circuit connecting the bulb to the D-cell battery.	She will make a circle.
2128	incorrect	A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.]	The white solid had settles and so the 2 solutions would be a mixture.
4349	incorrect	2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.	2. Use the blocks and draw the picture on the blocks of the overlay sheet. 4. Draw what you have on that sheet you just did in your notebook.
971	contradictory	The brass ring would not stick to the nail because the ring is not iron. The nail is a temporary magnet, but brass cannot become a temporary magnet and thus does not stick to magnets.	I think it would not stick because it is a plastic and it cannot do that.
675	incorrect	Use a standard unit of mass like grams.	Use mass pieces.
111	incorrect	In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.	By looking at the shadows' reflection.
3130	correct	Compare prints to see if the patterns are the same.	Identify them with a magnifying glass and see if they are the same.
4177	incorrect	The water was evaporated, leaving the salt.	The crystals were salt.
3236	contradictory	Sammy's. Different materials would make very different sounds. Different size wood would make very similar sounds.	Nathaniel's - Because they all sound the same.
4837	incorrect	When a paperclip sticks to a magnet, the paperclip turns into a temporary magnet, so the paperclip can stick to other paperclips and other things made of iron.	The magnetism is going through the paperclips.
1003	incorrect	The sand particles are larger and settle first. The flour particles are smaller and therefore settle more slowly.	Sand and water have different size particles and they stick together.
4817	contradictory	The more blocks the truck carries, the less distance the truck travels in 10 seconds.	The distance of the meter is going lower. Number of blocks is getting lower too.
4493	incorrect	The root grows first so the root can take up water for the plant.	So the flower could grow on it.
3808	correct	Shadows change during the day because the Earth is turning. The Sun stays in one place.	By turning the globe.
878	correct	When 2 variables are changed, it is impossible to determine which variable is causing what effect.	Because then you would not know if the red covered or the blue uncovered heated up as much as the others. Because even though they are the same color the water is in a different environment. So, it would not provide useful information.
3662	incorrect	As time increases, the number of tree rings also increases.	This graph tells me the number of tree rings on the y axis and tells me the time on the x axis.
3817	correct	Shadows change during the day because the Earth is turning. The Sun stays in one place.	It would best demonstrate shadows change because the flashlight is acting as the sun, and the globe as the earth, so the earth would rotate, not the sun.
1978	correct	You can not tell because we do not know the strength of the magnets. If the magnets are weak, the second piece of foam might put too much distance between the 2 magnets for the interaction to hold the magnets in place. If the magnets are strong the magnets might stay in place.	Because the force field might be big enough to go through both foam blocks but it might not be.
79	incorrect	Diva needs to know how much gas pure sugar produced in order to decide whether the cookies are pure sugar. Diva needs to make a controlled experiment.	To compare pure sugar and Fruity Cream cookies.
429	incorrect	Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).	A delta forms at the mouth of a river when earth material is carried away in a river.
4070	correct	The crystals were square with Xs on the surface.	I looked at them really closely and they looked like crystals and diamonds.
2997	incorrect	The food contains sugar.	That is has a lot of acid and vitamin C.
4908	incorrect	She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.	So they can see which is steep or not and safe.
2381	correct	The salt crystals are squares with Xs on top.	A box and in X in the box.
1901	correct	Earth materials settle out during deposition.	Earth material get deposited and forms a delta.
2217	contradictory	All variables except the girl need to be held constant (controlled). The girls all need to throw the same ball and use the same launch technique.	They had to throw their ball first at the same time.
3509	incorrect	The seed coat protects the seed until the plant begins to grow.	To protect the seed.
1900	incorrect	A car is made of a lot of iron or steel.	It could trigger them by if everyone is gone.
3676	correct	As time increases, the number of tree rings also increases.	The number of tree rings and the time is increasing.
2928	incorrect	The mirror would complete the image of the object and make the object appear whole.	The opposite of the side you are looking at.
2134	correct	A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.]	Chemical reaction.
1455	correct	Rub the minerals together and see which one scratches the other.	Rub them together, see which will scratch the other.
911	correct	When the string was shorter, the pitch was higher.	When kate shortened the string that string would have a higher pitch.
2063	contradictory	The concentrations are the same because both mixtures are saturated.	Greater than.
2866	correct	Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.	If you put the rock in vinegar it should fizzle if it has calcite.
1352	correct	The harder coin will scratch the other.	She would scratch the rocks together the one that scratches is softer.
850	incorrect	A solution is a mixture formed when a solid dissolves in a liquid.	It has and weighs more with more things in it than a solution.
3249	incorrect	Sammy's. Different materials would make very different sounds. Different size wood would make very similar sounds.	Sammy - Because the blocks are made of different material.
2064	correct	The concentrations are the same because both mixtures are saturated.	They are the same because when a solution is saturated, it is at its highest point of concentration.
1954	correct	If the middle bulb burns out the other 2 bulbs will stay lit.	The bulbs will stay lit.
2539	incorrect	Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.	How it is compared to X, Y, and Z is that the finger and the penny cannot scratch mineral X and Z.
3681	incorrect	Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.	They are different. Like bark not bark.
1913	incorrect	Earth materials settle out during deposition.	First, erosion wears all the materials away. Then, deposition makes a v shaped valley.
1423	incorrect	Rub the minerals together and see which one scratches the other.	She can do a scratch test and see which one is harder.
3543	correct	The rubber band vibrates.	Because vibration.
2278	incorrect	The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.	It was fizzing because when he a mix baking soda and citric acid together the fizzing have meant that it dissolved and made bubbles.
1435	incorrect	Rub the minerals together and see which one scratches the other.	She can use her nail and penny.
442	incorrect	Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).	Delta is form by different kinds of rock and gravity.
3803	correct	Shadows change during the day because the Earth is turning. The Sun stays in one place.	Because as the day goes the earth rotates.
1332	incorrect	The harder coin will scratch the other.	She can scratch it and see which one scratch the rock or mineral.
904	correct	When the string was shorter, the pitch was higher.	It was tighter so it made a higher pitch.
3523	incorrect	The seed coat protects the seed until the plant begins to grow.	Protects the cotyledon and embryo.
335	correct	Greta and Andre have different sized hands.	Their hands are different sizes.
3702	incorrect	Fabric A is smoother and has a finer texture. Fabric B is rougher and has a coarser texture.	The B it shows be rubbing when we color.
3293	contradictory	Sammy's. Different materials would make very different sounds. Different size wood would make very similar sounds.	Nathaniel - Because the thing will be big or small.
658	correct	Solar water heaters with blue collectors heat up faster than solar water heaters with red collectors.	That heat up more fast than other.
408	correct	If a part of the plant contains seeds, that part is the fruit.	I decide by looking in it and seeing a seed.
2522	incorrect	Topaz would be the hardest of the 4 minerals because none of the tools could scratch topaz and at least one tool could scratch each of the other minerals.	The Topaz is the first hardest mineral out of the 3 on the chart.
3961	contradictory	40 meters. The change in elevation is 20 meters between A and B and 20 meters between B and C. So the change between A and C is 40 meters. 20 m plus 20 m equals 40 m.	50 meters, It is double the length of B plus 10 meters.
2261	incorrect	Different girls are throwing the balls. The girls use different launch techniques. Each girl uses a different type of ball.	The balls are different.
61	incorrect	Yes, they could both be correct. Solubility is not the same for all materials.	Yes they can do it different but be the same way.
2321	contradictory	No. Only one circuit can be complete at a time.	Yes, we all tried it in class and it worked.
1229	incorrect	Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.	You can turn it on.
88	incorrect	Diva needs to know how much gas pure sugar produced in order to decide whether the cookies are pure sugar. Diva needs to make a controlled experiment.	Because her dad does not want to eat that much sugar.
913	correct	When the string was shorter, the pitch was higher.	The sound had a higher pitch because it had faster vibrations.
1378	incorrect	You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.	Distance.
188	correct	A reaction was indicated by the bubbles of gas (a new material) being produced.	Because it bubbled.
907	correct	When the string was shorter, the pitch was higher.	It got shorter and shorter so it was higher pitch.
4176	incorrect	The water was evaporated, leaving the salt.	Evaporate.
2462	correct	The circuit is not complete. The electrical pathway is broken.	No, because the circuit need to be connected on both sides.
1110	incorrect	Seeing multiple colors would show that vinegar can separate the permanent ink.	She will know the vinegar separates the permanent ink.
1062	incorrect	The marbles used by the 2 groups were probably different masses.	Different sizes of marbles.
3110	incorrect	The solid dissolves (seems to disappear) and the liquid remains clear.	When they are in the container the water brushes off some dirt from the solid.
2208	incorrect	All variables except the girl need to be held constant (controlled). The girls all need to throw the same ball and use the same launch technique.	They can just throw from the line and not run.
4683	contradictory	The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.	They are the same amount of water different in spoons. That is why B weighs more because of spoons.
2259	correct	Different girls are throwing the balls. The girls use different launch techniques. Each girl uses a different type of ball.	They have different kind of ball. Some of them run some took 2 steps.
3327	incorrect	There is 30 grams (20 grams plus 10 grams) in the right cup. The balance is tipped down on the ball side which means the ball weighs more than 30 grams. 40 grams is the only weight heavier than 30 grams.	Because I added the 20 and the 10.
4234	correct	Anna should compare the size of the grease spots. The sample with the larger grease spot has more fat.	Anna will measure the grease spot then she will figure out which one has more fat.
2639	incorrect	The mixtures are all clear.	Mixtures 4 and 5 are evidence.
3528	incorrect	The seed coat protects the seed until the plant begins to grow.	It protects the seed from harm.
420	correct	If a part of the plant contains seeds, that part is the fruit.	If I look in it and it has seeds in it it is a fruit then if it do not have seeds then it is no a fruit.
4687	incorrect	The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.	Because B is the double of A.
2303	contradictory	No. Only one circuit can be complete at a time.	Yes. Because it is a parallel circuit and they can both run well.
1058	incorrect	The marbles used by the 2 groups were probably different masses.	The marbles are different.
226	correct	A. The water in Julie's heater got hotter faster (or had a greater temperature change in 20 minutes). The collector in heater A has the greater surface area so the water in A would get hotter faster than the water in B.	A. A because black is shown more on the bottom and so the black absorbed the heat.
332	correct	Greta and Andre have different sized hands.	Because the hands are not the same size.
4522	incorrect	A. Dry soil heats more quickly and cools off more quickly than water. The graph shows A heats and cools more quickly than B, so A must be the dry soil.	A. Because dry soil heats more in the sun.
1519	incorrect	The motor will run.	The light will turn off.
831	correct	A solution is a mixture formed when a solid dissolves in a liquid.	It is different because in other mixtures the liquid dissolves but in a solution the solid material dissolves.
1748	correct	The bulb will light.	The light will turn on.
1831	incorrect	The particles of the solid are too big to go through the holes in the paper filter.	It is separate because the paper filter is liquid.
2641	correct	The mixtures are all clear.	He has that he put a solute in the solvent and it came out clear and nothing on bottom.
674	correct	Use a standard unit of mass like grams.	They could use grams to weigh them.
1628	correct	The water splashed because the fork was vibrating. Vibrations make sounds.	The tuning fork is metal so when you hit the tuning fork it vibrates to make sound.
121	contradictory	In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.	Because the sun is pointing east and the shadow have to point to the north.
2897	incorrect	A bigger hole puts more water in the stream. Increased flow moves more earth materials, increasing erosion. A steeper slope makes the water flow faster. Faster flow moves more earth materials, increasing erosion.	My choice increases water speed and the faster something is going the more it can hold.
